id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,address,police_action
FC-00148,IBURA,29,02/04/2018 12:19:32,-8.088202,-34.892267,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 418, IBURA - Recife/PE",False
FC-00149,MANGABEIRA,14,28/01/2021 19:17:07,-8.007991,-34.8689,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 224, MANGABEIRA - Recife/PE",False
FC-00150,CURADO,18,23/08/2025 17:59:51,-8.071542,-34.913178,DISPARO,PARDA,HOMEM CIS,"Rua 411, CURADO - Recife/PE",False
FC-00151,COHAB,29,11/05/2020 02:20:42,-8.062135,-34.907957,OUTRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 229, COHAB - Recife/PE",False
FC-00152,BREJO DA GUARDEIRA,36,20/06/2018 23:17:40,-8.071591,-34.902379,DISPARO,PRETA,HOMEM CIS,"Rua 486, BREJO DA GUARDEIRA - Recife/PE",False
FC-00153,IBURA,28,01/03/2024 03:38:43,-8.085106,-34.893661,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 18, IBURA - Recife/PE",False
FC-00154,COHAB,15,20/01/2025 03:28:23,-8.059106,-34.904894,DISPARO,PRETA,HOMEM CIS,"Rua 391, COHAB - Recife/PE",False
FC-00155,COHAB,21,01/02/2020 21:31:33,-8.064358,-34.905337,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 288, COHAB - Recife/PE",False
FC-00156,COHAB,27,16/12/2023 05:08:54,-8.063157,-34.902727,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 89, COHAB - Recife/PE",False
FC-00157,CURADO,23,22/06/2024 13:04:35,-8.071727,-34.910825,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 457, CURADO - Recife/PE",False
FC-00158,IPUTINGA,10,17/06/2019 06:12:50,-8.032546,-34.888899,TIRO,PRETA,HOMEM CIS,"Rua 405, IPUTINGA - Recife/PE",False
FC-00159,ALTO JOSE DO PINHO,49,20/03/2025 22:04:19,-8.020747,-34.88327,DISPARO,PRETA,HOMEM CIS,"Rua 368, ALTO JOSE DO PINHO - Recife/PE",False
FC-00160,AFLITOS,33,21/06/2018 02:29:43,-8.035763,-34.868641,AMEACA,PARDA,HOMEM CIS,"Rua 66, AFLITOS - Recife/PE",False
FC-00161,CURADO,28,17/07/2025 22:03:53,-8.072867,-34.914819,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 79, CURADO - Recife/PE",False
FC-00162,IPUTINGA,32,10/09/2025 21:16:12,-8.030269,-34.897267,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"Rua 283, IPUTINGA - Recife/PE",False
FC-00163,NOVA DESCOBERTA,22,19/10/2023 03:42:39,-8.018245,-34.859939,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 310, NOVA DESCOBERTA - Recife/PE",False
FC-00164,IPUTINGA,44,25/11/2019 18:41:13,-8.028024,-34.88856,ROUBO,NAO IDENTIFICADO,MULHER CIS,"Rua 214, IPUTINGA - Recife/PE",False
FC-00165,BREJO DA GUARDEIRA,30,16/05/2023 08:51:43,-8.072584,-34.895431,DISPARO,PARDA,HOMEM CIS,"Rua 233, BREJO DA GUARDEIRA - Recife/PE",False
FC-00166,COHAB,36,05/10/2020 12:45:20,-8.068112,-34.905571,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 441, COHAB - Recife/PE",False
FC-00167,IPUTINGA,19,15/04/2019 03:28:15,-8.032148,-34.890221,DISPARO,PARDA,HOMEM CIS,"Rua 26, IPUTINGA - Recife/PE",False
FC-00168,IPUTINGA,52,27/03/2025 12:36:46,-8.032196,-34.891311,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 391, IPUTINGA - Recife/PE",False
FC-00169,VARZEA,21,13/02/2022 17:15:13,-8.036461,-34.916777,ROUBO,NAO IDENTIFICADO,NAO IDENTIFICADO,"Rua 25, VARZEA - Recife/PE",False
FC-00170,IBURA,19,01/09/2022 21:27:08,-8.081854,-34.894493,TIRO,PARDA,HOMEM CIS,"Rua 373, IBURA - Recife/PE",False
FC-00171,CORDOARIA,33,18/06/2022 11:24:32,-8.058151,-34.873717,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 282, CORDOARIA - Recife/PE",False
FC-00172,NOVA DESCOBERTA,18,12/07/2025 21:21:35,-8.01673,-34.862734,HOMICIDIO/TENTATIVA,PRETA,NAO IDENTIFICADO,"Rua 387, NOVA DESCOBERTA - Recife/PE",False
FC-00173,VARZEA,36,11/12/2018 21:33:29,-8.037933,-34.914702,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 458, VARZEA - Recife/PE",False
FC-00174,ALTO JOSE DO PINHO,39,27/12/2025 11:21:32,-8.025008,-34.88337,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 273, ALTO JOSE DO PINHO - Recife/PE",False
FC-00175,ALTO JOSE DO PINHO,22,14/02/2021 18:50:57,-8.018288,-34.88729,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 353, ALTO JOSE DO PINHO - Recife/PE",False
FC-00176,VASCO DA GAMA,10,19/10/2025 06:03:37,-8.059883,-34.879856,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 269, VASCO DA GAMA - Recife/PE",False
FC-00177,VASCO DA GAMA,33,19/01/2023 22:07:12,-8.057713,-34.878084,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 161, VASCO DA GAMA - Recife/PE",True
FC-00178,ESTACAO,10,28/08/2023 21:46:03,-8.053198,-34.874633,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 266, ESTACAO - Recife/PE",False
FC-00179,VARZEA,22,15/03/2021 22:21:34,-8.034858,-34.917581,DISPARO,PRETA,HOMEM CIS,"Rua 396, VARZEA - Recife/PE",False
FC-00180,CURADO,25,09/04/2022 18:14:19,-8.066981,-34.911731,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 361, CURADO - Recife/PE",False
FC-00181,VARZEA,40,09/12/2025 11:36:43,-8.038389,-34.913411,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 459, VARZEA - Recife/PE",False
FC-00182,GRACO,47,23/05/2020 02:59:28,-8.050415,-34.872391,AMEACA,BRANCA,HOMEM CIS,"Rua 383, GRACO - Recife/PE",False
FC-00183,SAN MARTIN,36,04/03/2023 19:37:15,-8.040609,-34.876887,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"Rua 343, SAN MARTIN - Recife/PE",False
FC-00184,CURADO,22,04/08/2021 20:08:00,-8.06974,-34.910467,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 476, CURADO - Recife/PE",False
FC-00185,VARZEA,44,11/05/2023 11:03:58,-8.034237,-34.913987,DISPARO,PARDA,HOMEM CIS,"Rua 334, VARZEA - Recife/PE",False
FC-00186,MANGABEIRA,25,14/03/2025 22:11:59,-8.011463,-34.871298,BRIGA,PRETA,HOMEM CIS,"Rua 429, MANGABEIRA - Recife/PE",False
FC-00187,CORDOARIA,34,01/01/2025 11:38:06,-8.059263,-34.872131,BRIGA,BRANCA,HOMEM CIS,"Rua 172, CORDOARIA - Recife/PE",False
FC-00188,IPUTINGA,48,15/09/2025 10:51:07,-8.025387,-34.893978,DISPARO,NAO IDENTIFICADO,NAO IDENTIFICADO,"Rua 375, IPUTINGA - Recife/PE",False
FC-00189,SAN MARTIN,44,22/10/2024 21:11:39,-8.041224,-34.884114,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 460, SAN MARTIN - Recife/PE",False
FC-00190,ESTACAO,17,16/03/2019 12:15:00,-8.058612,-34.872055,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 121, ESTACAO - Recife/PE",False
FC-00191,SAN MARTIN,30,21/05/2023 13:15:03,-8.034971,-34.877019,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 239, SAN MARTIN - Recife/PE",False
FC-00192,IPUTINGA,27,23/05/2023 02:58:18,-8.025512,-34.899633,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"Rua 114, IPUTINGA - Recife/PE",False
FC-00193,NOVA DESCOBERTA,32,23/07/2023 18:30:48,-8.012687,-34.869436,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 341, NOVA DESCOBERTA - Recife/PE",False
FC-00194,CASA AMARELA,43,15/09/2024 17:23:04,-8.030985,-34.861246,DISPARO,PRETA,HOMEM CIS,"Rua 58, CASA AMARELA - Recife/PE",False
FC-00195,IBURA,37,28/06/2019 17:07:43,-8.075188,-34.891454,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 299, IBURA - Recife/PE",False
FC-00196,ALTO JOSE DO PINHO,35,15/07/2019 18:35:29,-8.021378,-34.88755,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 158, ALTO JOSE DO PINHO - Recife/PE",False
FC-00197,AFLITOS,39,14/01/2023 13:04:34,-8.047568,-34.871785,TIRO,PARDA,HOMEM CIS,"Rua 479, AFLITOS - Recife/PE",False
FC-00198,CURADO,23,25/03/2019 19:46:41,-8.068563,-34.908999,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,NAO IDENTIFICADO,"Rua 192, CURADO - Recife/PE",False
FC-00199,ROSARINHO,42,22/11/2021 21:08:41,-8.04153,-34.86581,ROUBO,PARDA,HOMEM CIS,"Rua 61, ROSARINHO - Recife/PE",False
FC-00200,VARZEA,18,25/01/2020 00:19:29,-8.036333,-34.913868,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 279, VARZEA - Recife/PE",False
FC-00201,ESTACAO,39,24/04/2019 21:02:51,-8.055766,-34.868391,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 315, ESTACAO - Recife/PE",False
FC-00202,TOTOS,50,15/01/2019 19:45:55,-8.03676,-34.85937,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 380, TOTOS - Recife/PE",True
FC-00203,IBURA,20,17/03/2024 23:14:52,-8.085734,-34.897336,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 295, IBURA - Recife/PE",False
FC-00204,IPUTINGA,47,22/03/2021 17:26:19,-8.026037,-34.893167,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 286, IPUTINGA - Recife/PE",False
FC-00205,JAQUEIRA,35,02/08/2021 23:41:42,-8.041376,-34.860663,TIRO,BRANCA,MULHER CIS,"Rua 269, JAQUEIRA - Recife/PE",False
FC-00206,IPUTINGA,31,08/08/2024 21:19:54,-8.027672,-34.890823,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 413, IPUTINGA - Recife/PE",False
FC-00207,SAN MARTIN,35,08/07/2022 09:21:41,-8.039328,-34.880371,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 231, SAN MARTIN - Recife/PE",False
FC-00208,CAXANGA,35,20/11/2020 19:55:04,-8.019354,-34.915964,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 390, CAXANGA - Recife/PE",False
FC-00209,BREJO DA GUARDEIRA,49,01/05/2025 06:12:47,-8.071534,-34.902969,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 387, BREJO DA GUARDEIRA - Recife/PE",False
FC-00210,SAN MARTIN,28,11/09/2025 21:24:29,-8.039833,-34.874717,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 184, SAN MARTIN - Recife/PE",False
FC-00211,IPUTINGA,10,16/12/2024 21:20:58,-8.023411,-34.893474,DISPARO,PARDA,HOMEM CIS,"Rua 161, IPUTINGA - Recife/PE",False
FC-00212,ESTACAO,24,19/10/2020 20:18:09,-8.056036,-34.875965,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 118, ESTACAO - Recife/PE",False
FC-00213,CORDOARIA,43,25/05/2023 21:46:41,-8.05778,-34.87687,TIRO,NAO IDENTIFICADO,MULHER CIS,"Rua 236, CORDOARIA - Recife/PE",False
FC-00214,VARZEA,14,21/09/2022 23:33:02,-8.036007,-34.909993,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 39, VARZEA - Recife/PE",False
FC-00215,JARDIM SAO PAULO,26,03/04/2024 20:00:13,-8.009509,-34.855737,DISPARO,PARDA,HOMEM CIS,"Rua 192, JARDIM SAO PAULO - Recife/PE",False
FC-00216,IBURA,26,01/01/2023 18:26:00,-8.090091,-34.892163,ROUBO,BRANCA,HOMEM CIS,"Rua 370, IBURA - Recife/PE",True
FC-00217,NOVA DESCOBERTA,25,04/03/2023 22:33:09,-8.012911,-34.859453,AMEACA,NAO IDENTIFICADO,NAO IDENTIFICADO,"Rua 318, NOVA DESCOBERTA - Recife/PE",False
FC-00218,ALTO JOSE DO PINHO,43,15/07/2021 18:44:14,-8.020807,-34.88832,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 424, ALTO JOSE DO PINHO - Recife/PE",False
FC-00219,CAXANGA,60,13/07/2019 18:03:40,-8.024822,-34.919958,AMEACA,PARDA,HOMEM CIS,"Rua 88, CAXANGA - Recife/PE",True
FC-00220,COHAB,31,17/02/2025 22:14:13,-8.064406,-34.905433,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,"Rua 355, COHAB - Recife/PE",False
FC-00221,CURADO,23,19/09/2025 19:11:59,-8.071641,-34.910098,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 9, CURADO - Recife/PE",False
FC-00222,JAQUEIRA,23,10/02/2021 04:15:36,-8.040139,-34.867681,TIRO,PARDA,HOMEM CIS,"Rua 200, JAQUEIRA - Recife/PE",False
FC-00223,SANTO AMARO,26,24/12/2024 02:47:22,-8.053488,-34.877953,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 224, SANTO AMARO - Recife/PE",True
FC-00224,NOVA DESCOBERTA,43,01/06/2023 19:50:28,-8.011262,-34.87122,TIRO,PRETA,HOMEM CIS,"Rua 183, NOVA DESCOBERTA - Recife/PE",False
FC-00225,MANGABEIRA,25,10/10/2021 21:45:04,-8.011114,-34.874223,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 79, MANGABEIRA - Recife/PE",False
FC-00226,CORDOARIA,20,01/02/2021 22:28:23,-8.061332,-34.867743,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 53, CORDOARIA - Recife/PE",False
FC-00227,COHAB,41,03/01/2021 13:05:38,-8.061185,-34.902835,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 167, COHAB - Recife/PE",False
FC-00228,CURADO,16,08/09/2024 18:10:43,-8.071574,-34.908532,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 72, CURADO - Recife/PE",False
FC-00229,NOVA DESCOBERTA,15,16/05/2020 21:23:16,-8.012861,-34.865721,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 370, NOVA DESCOBERTA - Recife/PE",False
FC-00230,VASCO DA GAMA,25,11/07/2021 21:24:51,-8.052867,-34.878667,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 226, VASCO DA GAMA - Recife/PE",False
FC-00231,IPUTINGA,25,20/06/2019 22:12:30,-8.024522,-34.896243,BRIGA,PARDA,HOMEM CIS,"Rua 494, IPUTINGA - Recife/PE",False
FC-00232,CORDOARIA,37,11/04/2025 14:52:50,-8.056221,-34.873929,TIRO,PRETA,HOMEM CIS,"Rua 59, CORDOARIA - Recife/PE",False
FC-00233,JARDIM SAO PAULO,33,24/01/2024 16:45:13,-8.008753,-34.852228,HOMICIDIO/TENTATIVA,AMARELA,HOMEM CIS,"Rua 150, JARDIM SAO PAULO - Recife/PE",False
FC-00234,CAXANGA,27,21/03/2023 12:16:42,-8.026568,-34.916853,AMEACA,PARDA,HOMEM CIS,"Rua 217, CAXANGA - Recife/PE",False
FC-00235,POCO DA PANELA,21,28/09/2021 20:34:02,-8.039225,-34.86667,DISPARO,AMARELA,HOMEM CIS,"Rua 185, POCO DA PANELA - Recife/PE",False
FC-00236,BOA VISTA,37,22/04/2019 20:10:41,-8.053841,-34.869736,ROUBO,PRETA,HOMEM CIS,"Rua 289, BOA VISTA - Recife/PE",False
FC-00237,ROSARINHO,10,04/07/2025 00:16:14,-8.034911,-34.864367,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 266, ROSARINHO - Recife/PE",False
FC-00238,MANGABEIRA,28,19/11/2022 20:09:22,-8.011635,-34.868803,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 248, MANGABEIRA - Recife/PE",False
FC-00239,COHAB,29,12/03/2025 12:29:50,-8.06169,-34.904657,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"Rua 248, COHAB - Recife/PE",False
FC-00240,IPUTINGA,31,26/01/2018 20:01:54,-8.029091,-34.893171,DISPARO,PRETA,HOMEM CIS,"Rua 56, IPUTINGA - Recife/PE",False
FC-00241,SANTO AMARO,33,11/03/2019 18:29:14,-8.063131,-34.874045,HOMICIDIO/TENTATIVA,AMARELA,HOMEM CIS,"Rua 323, SANTO AMARO - Recife/PE",False
FC-00242,VARZEA,38,15/04/2023 19:24:00,-8.034487,-34.915552,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 106, VARZEA - Recife/PE",False
FC-00243,NOVA DESCOBERTA,30,06/09/2024 14:12:29,-8.013957,-34.866619,DISPARO,PARDA,HOMEM CIS,"Rua 344, NOVA DESCOBERTA - Recife/PE",False
FC-00244,CAXANGA,20,04/10/2023 13:54:29,-8.024412,-34.922935,DISPARO,PRETA,HOMEM CIS,"Rua 417, CAXANGA - Recife/PE",False
FC-00245,SANTO AMARO,34,04/06/2023 07:07:11,-8.063108,-34.866913,DISPARO,BRANCA,HOMEM CIS,"Rua 73, SANTO AMARO - Recife/PE",False
FC-00246,ALTO JOSE DO PINHO,35,18/11/2020 20:41:59,-8.019232,-34.882052,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 285, ALTO JOSE DO PINHO - Recife/PE",False
FC-00247,VARZEA,49,01/06/2023 17:12:52,-8.031957,-34.920523,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 288, VARZEA - Recife/PE",False
FC-00248,ALTO JOSE DO PINHO,14,06/08/2024 02:01:50,-8.021874,-34.884922,DISPARO,PRETA,HOMEM CIS,"Rua 150, ALTO JOSE DO PINHO - Recife/PE",False
FC-00249,IBURA,36,18/08/2022 17:36:07,-8.084177,-34.89144,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 279, IBURA - Recife/PE",False
FC-00250,CASA AMARELA,20,07/09/2023 23:06:47,-8.033835,-34.86422,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 385, CASA AMARELA - Recife/PE",False
FC-00251,NOVA DESCOBERTA,19,15/02/2025 21:07:49,-8.019055,-34.867928,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,"Rua 108, NOVA DESCOBERTA - Recife/PE",False
FC-00252,CASA AMARELA,42,20/03/2023 03:13:52,-8.034848,-34.852103,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 31, CASA AMARELA - Recife/PE",False
FC-00253,MANGABEIRA,35,10/05/2025 18:54:32,-8.009445,-34.872575,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 348, MANGABEIRA - Recife/PE",False
FC-00254,CASA AMARELA,38,28/05/2018 19:44:55,-8.033727,-34.859634,DISPARO,PARDA,HOMEM CIS,"Rua 75, CASA AMARELA - Recife/PE",False
FC-00255,AFLITOS,67,21/10/2022 10:26:24,-8.045288,-34.868552,TIRO,PARDA,MULHER CIS,"Rua 325, AFLITOS - Recife/PE",False
FC-00256,POCO DA PANELA,21,15/06/2023 23:20:37,-8.035105,-34.856688,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 397, POCO DA PANELA - Recife/PE",True
FC-00257,CAXANGA,22,26/02/2023 18:13:27,-8.019563,-34.917877,TIRO,BRANCA,HOMEM CIS,"Rua 254, CAXANGA - Recife/PE",False
FC-00258,NOVA DESCOBERTA,24,26/08/2022 13:43:48,-8.013103,-34.862082,DISPARO,NAO IDENTIFICADO,MULHER CIS,"Rua 51, NOVA DESCOBERTA - Recife/PE",True
FC-00259,VASCO DA GAMA,40,01/08/2019 23:27:12,-8.059711,-34.882181,ROUBO,NAO IDENTIFICADO,MULHER CIS,"Rua 466, VASCO DA GAMA - Recife/PE",False
FC-00260,COHAB,27,12/11/2020 09:23:42,-8.065223,-34.903138,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"Rua 85, COHAB - Recife/PE",False
FC-00261,IBURA,32,23/02/2021 02:13:30,-8.086006,-34.890859,AMEACA,PRETA,HOMEM CIS,"Rua 304, IBURA - Recife/PE",False
FC-00262,NOVA DESCOBERTA,37,23/07/2024 03:04:14,-8.013321,-34.861758,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 375, NOVA DESCOBERTA - Recife/PE",False
FC-00263,CASA AMARELA,40,21/03/2021 23:09:04,-8.030622,-34.86021,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 5, CASA AMARELA - Recife/PE",False
FC-00264,BREJO DA GUARDEIRA,10,20/07/2024 20:55:13,-8.068711,-34.899377,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 52, BREJO DA GUARDEIRA - Recife/PE",False
FC-00265,VARZEA,33,08/03/2021 10:05:15,-8.03883,-34.918243,DISPARO,PRETA,HOMEM CIS,"Rua 308, VARZEA - Recife/PE",False
FC-00266,AFLITOS,42,07/05/2024 17:32:12,-8.045119,-34.869955,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"Rua 152, AFLITOS - Recife/PE",False
FC-00267,SANTO AMARO,30,16/04/2021 19:04:33,-8.057911,-34.867185,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"Rua 7, SANTO AMARO - Recife/PE",False
FC-00268,ROSARINHO,24,18/06/2022 20:48:30,-8.039712,-34.866387,ROUBO,NAO IDENTIFICADO,MULHER CIS,"Rua 395, ROSARINHO - Recife/PE",False
FC-00269,COHAB,24,17/07/2025 11:45:32,-8.065928,-34.904334,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 217, COHAB - Recife/PE",False
FC-00270,BOA VISTA,24,03/05/2020 17:13:51,-8.046233,-34.877684,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 168, BOA VISTA - Recife/PE",False
FC-00271,CORDOARIA,27,14/12/2018 20:54:15,-8.059319,-34.868659,TIRO,PARDA,HOMEM CIS,"Rua 45, CORDOARIA - Recife/PE",True
FC-00272,JARDIM SAO PAULO,32,24/11/2023 04:00:45,-8.001904,-34.859457,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 6, JARDIM SAO PAULO - Recife/PE",False
FC-00273,VARZEA,35,12/03/2024 03:49:55,-8.032331,-34.914753,AMEACA,NAO IDENTIFICADO,MULHER CIS,"Rua 454, VARZEA - Recife/PE",False
FC-00274,COHAB,46,23/05/2022 23:40:04,-8.066552,-34.900772,DISPARO,NAO IDENTIFICADO,MULHER CIS,"Rua 262, COHAB - Recife/PE",False
FC-00275,CORDOARIA,57,19/02/2020 20:07:14,-8.059089,-34.874337,DISPARO,PRETA,HOMEM CIS,"Rua 2, CORDOARIA - Recife/PE",False
FC-00276,IBURA,52,06/03/2021 22:54:02,-8.077261,-34.893569,DISPARO,NAO IDENTIFICADO,MULHER CIS,"Rua 468, IBURA - Recife/PE",False
FC-00277,AFLITOS,24,09/06/2025 21:36:23,-8.045845,-34.876033,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 345, AFLITOS - Recife/PE",False
FC-00278,CURADO,18,15/02/2025 21:49:54,-8.073012,-34.912303,OUTRO,PARDA,HOMEM CIS,"Rua 45, CURADO - Recife/PE",False
FC-00279,MANGABEIRA,29,08/10/2021 16:37:31,-8.009297,-34.865348,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"Rua 398, MANGABEIRA - Recife/PE",False
FC-00280,VARZEA,18,01/07/2018 07:22:40,-8.032047,-34.915642,HOMICIDIO/TENTATIVA,PARDA,MULHER CIS,"Rua 450, VARZEA - Recife/PE",False
FC-00281,IBURA,29,04/05/2024 05:15:26,-8.079976,-34.895368,DISPARO,PARDA,HOMEM CIS,"Rua 31, IBURA - Recife/PE",False
FC-00282,GRACO,34,14/09/2020 20:23:29,-8.042501,-34.868523,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 44, GRACO - Recife/PE",False
FC-00283,MANGABEIRA,33,14/01/2023 20:08:15,-8.002634,-34.871913,DISPARO,PRETA,HOMEM CIS,"Rua 436, MANGABEIRA - Recife/PE",False
FC-00284,IPUTINGA,23,08/05/2021 02:12:08,-8.029869,-34.894666,TIRO,PRETA,HOMEM CIS,"Rua 300, IPUTINGA - Recife/PE",False
FC-00285,COHAB,22,25/06/2019 05:19:29,-8.061433,-34.900738,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 62, COHAB - Recife/PE",False
FC-00286,COHAB,23,27/04/2023 21:09:05,-8.067497,-34.903586,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 496, COHAB - Recife/PE",False
FC-00287,CORDOARIA,23,13/01/2025 21:35:47,-8.056101,-34.872391,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"Rua 49, CORDOARIA - Recife/PE",False
FC-00288,SAN MARTIN,11,05/04/2024 05:25:23,-8.035357,-34.872612,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 481, SAN MARTIN - Recife/PE",False
FC-00289,VASCO DA GAMA,22,07/02/2018 22:28:51,-8.056163,-34.879142,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 464, VASCO DA GAMA - Recife/PE",False
FC-00290,CAXANGA,34,14/10/2018 21:25:31,-8.023024,-34.913969,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"Rua 350, CAXANGA - Recife/PE",True
FC-00291,ESTACAO,27,02/03/2022 19:39:15,-8.055395,-34.875138,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"Rua 256, ESTACAO - Recife/PE",False
FC-00292,ESTACAO,21,21/04/2019 22:33:15,-8.053099,-34.865616,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 411, ESTACAO - Recife/PE",False
FC-00293,MANGABEIRA,23,12/08/2022 22:32:20,-8.009329,-34.870049,TIRO,NAO IDENTIFICADO,HOMEM CIS,"Rua 93, MANGABEIRA - Recife/PE",False
FC-00294,IBURA,44,17/08/2020 13:37:14,-8.074419,-34.893593,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 52, IBURA - Recife/PE",False
FC-00295,NOVA DESCOBERTA,24,19/04/2024 21:51:24,-8.011868,-34.862954,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"Rua 430, NOVA DESCOBERTA - Recife/PE",False
FC-00296,ROSARINHO,52,19/06/2024 00:44:22,-8.038248,-34.866078,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"Rua 289, ROSARINHO - Recife/PE",False
