id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,police_action,hora_estimada,hora_valida,ano,mes,nome_mes,dia,dia_semana,trimestre,fim_semana,hora,periodo,ageGroup
FC-00112,COHAB,21.0,2021-03-18 01:35:35,-8.062,-34.905,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2021,3,MARÇO,18,QUINTA-FEIRA,1,False,1.0,MADRUGADA,ADULTO
FC-00113,ESTACAO,20.0,2025-01-10 19:22:06,-8.054,-34.87,DISPARO,BRANCA,MULHER CIS,False,False,19.0,2025,1,JANEIRO,10,SEXTA-FEIRA,1,False,19.0,NOITE,ADULTO
FC-00114,VARZEA,23.0,2022-02-25 10:14:51,-8.037,-34.914,DISPARO,PARDA,HOMEM CIS,False,False,10.0,2022,2,FEVEREIRO,25,SEXTA-FEIRA,1,False,10.0,MANHÃ,ADULTO
FC-00115,GRACO,32.0,2018-11-27 20:01:11,-8.045,-34.871,TIRO,PRETA,HOMEM CIS,False,False,20.0,2018,11,NOVEMBRO,27,TERÇA-FEIRA,4,False,20.0,NOITE,ADULTO
FC-00116,IPUTINGA,32.0,2022-07-03 03:40:01,-8.032,-34.897,ROUBO,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2022,7,JULHO,3,DOMINGO,3,True,3.0,MADRUGADA,ADULTO
FC-00117,VARZEA,21.0,2024-10-20 02:03:09,-8.036,-34.914,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,2.0,2024,10,OUTUBRO,20,DOMINGO,4,True,2.0,MADRUGADA,ADULTO
FC-00118,IBURA,47.0,2023-07-09 06:32:07,-8.079,-34.892,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,6.0,2023,7,JULHO,9,DOMINGO,3,True,6.0,MANHÃ,ADULTO
FC-00119,IPUTINGA,29.0,2018-07-20 01:13:19,-8.031,-34.893,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2018,7,JULHO,20,SEXTA-FEIRA,3,False,1.0,MADRUGADA,ADULTO
FC-00120,VARZEA,26.0,2024-03-05 14:45:14,-8.034,-34.917,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,14.0,2024,3,MARÇO,5,TERÇA-FEIRA,1,False,14.0,TARDE,ADULTO
FC-00121,SANTO AMARO,36.0,2022-08-03 21:36:27,-8.053,-34.87,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2022,8,AGOSTO,3,QUARTA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-00122,VASCO DA GAMA,34.0,2019-10-15 21:58:23,-8.053,-34.881,BRIGA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2019,10,OUTUBRO,15,TERÇA-FEIRA,4,False,21.0,NOITE,ADULTO
FC-00123,COHAB,32.0,2025-12-11 06:49:10,-8.065,-34.905,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,6.0,2025,12,DEZEMBRO,11,QUINTA-FEIRA,4,False,6.0,MANHÃ,ADULTO
FC-00124,COHAB,20.0,2024-11-27 03:06:09,-8.065,-34.904,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,3.0,2024,11,NOVEMBRO,27,QUARTA-FEIRA,4,False,3.0,MADRUGADA,ADULTO
FC-00125,BREJO DA GUARDEIRA,47.0,2024-08-15 21:48:37,-8.067,-34.894,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,21.0,2024,8,AGOSTO,15,QUINTA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-00126,CURADO,20.0,2025-06-05 15:30:28,-8.067,-34.909,HOMICIDIO/TENTATIVA,AMARELA,HOMEM CIS,False,False,15.0,2025,6,JUNHO,5,QUINTA-FEIRA,2,False,15.0,TARDE,ADULTO
FC-00127,NOVA DESCOBERTA,56.0,2022-01-12 21:04:41,-8.017,-34.868,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2022,1,JANEIRO,12,QUARTA-FEIRA,1,False,21.0,NOITE,ADULTO
FC-00128,COHAB,22.0,2025-12-02 16:51:36,-8.071,-34.907,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,16.0,2025,12,DEZEMBRO,2,TERÇA-FEIRA,4,False,16.0,TARDE,ADULTO
FC-00129,BREJO DA GUARDEIRA,20.0,2024-06-23 02:41:11,-8.07,-34.899,DISPARO,BRANCA,HOMEM CIS,True,False,2.0,2024,6,JUNHO,23,DOMINGO,2,True,2.0,MADRUGADA,ADULTO
FC-00130,SAN MARTIN,52.0,2021-05-13 15:21:43,-8.037,-34.88,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,15.0,2021,5,MAIO,13,QUINTA-FEIRA,2,False,15.0,TARDE,ADULTO
FC-00131,VASCO DA GAMA,19.0,2021-05-24 21:58:38,-8.054,-34.884,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2021,5,MAIO,24,SEGUNDA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00132,COHAB,51.0,2023-11-13 03:45:05,-8.061,-34.906,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,3.0,2023,11,NOVEMBRO,13,SEGUNDA-FEIRA,4,False,3.0,MADRUGADA,ADULTO
FC-00133,VASCO DA GAMA,10.0,2025-11-17 02:42:27,-8.051,-34.88,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,2.0,2025,11,NOVEMBRO,17,SEGUNDA-FEIRA,4,False,2.0,MADRUGADA,CRIANCA
FC-00134,CORDOARIA,44.0,2022-04-05 03:18:54,-8.063,-34.875,BRIGA,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2022,4,ABRIL,5,TERÇA-FEIRA,2,False,3.0,MADRUGADA,ADULTO
FC-00135,TOTOS,32.0,2021-10-05 19:09:10,-8.038,-34.866,HOMICIDIO/TENTATIVA,PARDA,MULHER CIS,False,False,19.0,2021,10,OUTUBRO,5,TERÇA-FEIRA,4,False,19.0,NOITE,ADULTO
FC-00136,TOTOS,37.0,2021-11-24 07:28:39,-8.041,-34.865,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,7.0,2021,11,NOVEMBRO,24,QUARTA-FEIRA,4,False,7.0,MANHÃ,ADULTO
FC-00137,POCO DA PANELA,31.0,2024-04-12 20:36:28,-8.033,-34.86,BRIGA,NAO IDENTIFICADO,HOMEM CIS,False,False,20.0,2024,4,ABRIL,12,SEXTA-FEIRA,2,False,20.0,NOITE,ADULTO
FC-00138,TOTOS,16.0,2020-10-05 21:03:41,-8.043,-34.861,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2020,10,OUTUBRO,5,SEGUNDA-FEIRA,4,False,21.0,NOITE,ADOLESCENTE
FC-00139,MANGABEIRA,33.0,2020-03-09 16:32:09,-8.012,-34.865,ROUBO,PARDA,HOMEM CIS,False,False,16.0,2020,3,MARÇO,9,SEGUNDA-FEIRA,1,False,16.0,TARDE,ADULTO
FC-00140,JAQUEIRA,31.0,2018-01-13 17:15:24,-8.034,-34.868,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,17.0,2018,1,JANEIRO,13,SÁBADO,1,True,17.0,TARDE,ADULTO
FC-00141,NOVA DESCOBERTA,54.0,2021-03-05 01:58:53,-8.01,-34.866,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2021,3,MARÇO,5,SEXTA-FEIRA,1,False,1.0,MADRUGADA,ADULTO
FC-00142,VARZEA,41.0,2018-05-07 21:35:46,-8.033,-34.911,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2018,5,MAIO,7,SEGUNDA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00143,COHAB,18.0,2021-10-15 01:53:57,-8.063,-34.902,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,1.0,2021,10,OUTUBRO,15,SEXTA-FEIRA,4,False,1.0,MADRUGADA,ADULTO
FC-00144,IBURA,10.0,2021-10-12 08:26:11,-8.086,-34.898,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,8.0,2021,10,OUTUBRO,12,TERÇA-FEIRA,4,False,8.0,MANHÃ,CRIANCA
FC-00145,ALTO JOSE DO PINHO,26.0,2024-09-18 00:55:30,-8.018,-34.88,DISPARO,BRANCA,HOMEM CIS,True,False,0.0,2024,9,SETEMBRO,18,QUARTA-FEIRA,3,False,0.0,MADRUGADA,ADULTO
FC-00146,GRACO,30.0,2021-12-22 19:49:37,-8.038,-34.874,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,19.0,2021,12,DEZEMBRO,22,QUARTA-FEIRA,4,False,19.0,NOITE,ADULTO
FC-00147,COHAB,10.0,2024-11-15 23:30:40,-8.065,-34.904,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,23.0,2024,11,NOVEMBRO,15,SEXTA-FEIRA,4,False,23.0,NOITE,CRIANCA
FC-00148,IBURA,29.0,2018-04-02 12:19:32,-8.088,-34.892,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2018,4,ABRIL,2,SEGUNDA-FEIRA,2,False,12.0,TARDE,ADULTO
FC-00149,MANGABEIRA,14.0,2021-01-28 19:17:07,-8.008,-34.869,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,19.0,2021,1,JANEIRO,28,QUINTA-FEIRA,1,False,19.0,NOITE,ADOLESCENTE
FC-00150,CURADO,18.0,2025-08-23 17:59:51,-8.072,-34.913,DISPARO,PARDA,HOMEM CIS,False,False,17.0,2025,8,AGOSTO,23,SÁBADO,3,True,17.0,TARDE,ADULTO
FC-00151,COHAB,29.0,2020-05-11 02:20:42,-8.062,-34.908,OUTRO,NAO IDENTIFICADO,HOMEM CIS,False,False,2.0,2020,5,MAIO,11,SEGUNDA-FEIRA,2,False,2.0,MADRUGADA,ADULTO
FC-00152,BREJO DA GUARDEIRA,36.0,2018-06-20 23:17:40,-8.072,-34.902,DISPARO,PRETA,HOMEM CIS,False,False,23.0,2018,6,JUNHO,20,QUARTA-FEIRA,2,False,23.0,NOITE,ADULTO
FC-00153,IBURA,28.0,2024-03-01 03:38:43,-8.085,-34.894,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,3.0,2024,3,MARÇO,1,SEXTA-FEIRA,1,False,3.0,MADRUGADA,ADULTO
FC-00154,COHAB,15.0,2025-01-20 03:28:23,-8.059,-34.905,DISPARO,PRETA,HOMEM CIS,False,False,3.0,2025,1,JANEIRO,20,SEGUNDA-FEIRA,1,False,3.0,MADRUGADA,ADOLESCENTE
FC-00155,COHAB,21.0,2020-02-01 21:31:33,-8.064,-34.905,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2020,2,FEVEREIRO,1,SÁBADO,1,True,21.0,NOITE,ADULTO
FC-00156,COHAB,27.0,2023-12-16 05:08:54,-8.063,-34.903,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,5.0,2023,12,DEZEMBRO,16,SÁBADO,4,True,5.0,MADRUGADA,ADULTO
FC-00157,CURADO,23.0,2024-06-22 13:04:35,-8.072,-34.911,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,13.0,2024,6,JUNHO,22,SÁBADO,2,True,13.0,TARDE,ADULTO
FC-00158,IPUTINGA,10.0,2019-06-17 06:12:50,-8.033,-34.889,TIRO,PRETA,HOMEM CIS,False,False,6.0,2019,6,JUNHO,17,SEGUNDA-FEIRA,2,False,6.0,MANHÃ,CRIANCA
FC-00159,ALTO JOSE DO PINHO,49.0,2025-03-20 22:04:19,-8.021,-34.883,DISPARO,PRETA,HOMEM CIS,False,False,22.0,2025,3,MARÇO,20,QUINTA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-00160,AFLITOS,33.0,2018-06-21 02:29:43,-8.036,-34.869,AMEACA,PARDA,HOMEM CIS,False,False,2.0,2018,6,JUNHO,21,QUINTA-FEIRA,2,False,2.0,MADRUGADA,ADULTO
FC-00161,CURADO,28.0,2025-07-17 22:03:53,-8.073,-34.915,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,22.0,2025,7,JULHO,17,QUINTA-FEIRA,3,False,22.0,NOITE,ADULTO
FC-00162,IPUTINGA,32.0,2025-09-10 21:16:12,-8.03,-34.897,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,False,False,21.0,2025,9,SETEMBRO,10,QUARTA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-00163,NOVA DESCOBERTA,22.0,2023-10-19 03:42:39,-8.018,-34.86,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,3.0,2023,10,OUTUBRO,19,QUINTA-FEIRA,4,False,3.0,MADRUGADA,ADULTO
FC-00164,IPUTINGA,44.0,2019-11-25 18:41:13,-8.028,-34.889,ROUBO,NAO IDENTIFICADO,MULHER CIS,False,False,18.0,2019,11,NOVEMBRO,25,SEGUNDA-FEIRA,4,False,18.0,NOITE,ADULTO
FC-00165,BREJO DA GUARDEIRA,30.0,2023-05-16 08:51:43,-8.073,-34.895,DISPARO,PARDA,HOMEM CIS,False,False,8.0,2023,5,MAIO,16,TERÇA-FEIRA,2,False,8.0,MANHÃ,ADULTO
FC-00166,COHAB,36.0,2020-10-05 12:45:20,-8.068,-34.906,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2020,10,OUTUBRO,5,SEGUNDA-FEIRA,4,False,12.0,TARDE,ADULTO
FC-00167,IPUTINGA,19.0,2019-04-15 03:28:15,-8.032,-34.89,DISPARO,PARDA,HOMEM CIS,False,False,3.0,2019,4,ABRIL,15,SEGUNDA-FEIRA,2,False,3.0,MADRUGADA,ADULTO
FC-00168,IPUTINGA,52.0,2025-03-27 12:36:46,-8.032,-34.891,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,12.0,2025,3,MARÇO,27,QUINTA-FEIRA,1,False,12.0,TARDE,ADULTO
FC-00169,VARZEA,21.0,2022-02-13 17:15:13,-8.036,-34.917,ROUBO,NAO IDENTIFICADO,NAO IDENTIFICADO,False,False,17.0,2022,2,FEVEREIRO,13,DOMINGO,1,True,17.0,TARDE,ADULTO
FC-00170,IBURA,19.0,2022-09-01 21:27:08,-8.082,-34.894,TIRO,PARDA,HOMEM CIS,False,False,21.0,2022,9,SETEMBRO,1,QUINTA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-00171,CORDOARIA,33.0,2022-06-18 11:24:32,-8.058,-34.874,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,11.0,2022,6,JUNHO,18,SÁBADO,2,True,11.0,MANHÃ,ADULTO
FC-00172,NOVA DESCOBERTA,18.0,2025-07-12 21:21:35,-8.017,-34.863,HOMICIDIO/TENTATIVA,PRETA,NAO IDENTIFICADO,False,False,21.0,2025,7,JULHO,12,SÁBADO,3,True,21.0,NOITE,ADULTO
FC-00173,VARZEA,36.0,2018-12-11 21:33:29,-8.038,-34.915,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2018,12,DEZEMBRO,11,TERÇA-FEIRA,4,False,21.0,NOITE,ADULTO
FC-00174,ALTO JOSE DO PINHO,39.0,2025-12-27 11:21:32,-8.025,-34.883,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,11.0,2025,12,DEZEMBRO,27,SÁBADO,4,True,11.0,MANHÃ,ADULTO
FC-00175,ALTO JOSE DO PINHO,22.0,2021-02-14 18:50:57,-8.018,-34.887,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2021,2,FEVEREIRO,14,DOMINGO,1,True,18.0,NOITE,ADULTO
FC-00176,VASCO DA GAMA,10.0,2025-10-19 06:03:37,-8.06,-34.88,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,6.0,2025,10,OUTUBRO,19,DOMINGO,4,True,6.0,MANHÃ,CRIANCA
FC-00177,VASCO DA GAMA,33.0,2023-01-19 22:07:12,-8.058,-34.878,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,True,False,22.0,2023,1,JANEIRO,19,QUINTA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-00178,ESTACAO,10.0,2023-08-28 21:46:03,-8.053,-34.875,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2023,8,AGOSTO,28,SEGUNDA-FEIRA,3,False,21.0,NOITE,CRIANCA
FC-00179,VARZEA,22.0,2021-03-15 22:21:34,-8.035,-34.918,DISPARO,PRETA,HOMEM CIS,False,False,22.0,2021,3,MARÇO,15,SEGUNDA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-00180,CURADO,25.0,2022-04-09 18:14:19,-8.067,-34.912,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,False,False,18.0,2022,4,ABRIL,9,SÁBADO,2,True,18.0,NOITE,ADULTO
FC-00181,VARZEA,40.0,2025-12-09 11:36:43,-8.038,-34.913,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,11.0,2025,12,DEZEMBRO,9,TERÇA-FEIRA,4,False,11.0,MANHÃ,ADULTO
FC-00182,GRACO,47.0,2020-05-23 02:59:28,-8.05,-34.872,AMEACA,BRANCA,HOMEM CIS,False,False,2.0,2020,5,MAIO,23,SÁBADO,2,True,2.0,MADRUGADA,ADULTO
FC-00183,SAN MARTIN,36.0,2023-03-04 19:37:15,-8.041,-34.877,BRIGA,NAO IDENTIFICADO,HOMEM CIS,False,False,19.0,2023,3,MARÇO,4,SÁBADO,1,True,19.0,NOITE,ADULTO
FC-00184,CURADO,22.0,2021-08-04 20:08:00,-8.07,-34.91,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,20.0,2021,8,AGOSTO,4,QUARTA-FEIRA,3,False,20.0,NOITE,ADULTO
FC-00185,VARZEA,44.0,2023-05-11 11:03:58,-8.034,-34.914,DISPARO,PARDA,HOMEM CIS,False,False,11.0,2023,5,MAIO,11,QUINTA-FEIRA,2,False,11.0,MANHÃ,ADULTO
FC-00186,MANGABEIRA,25.0,2025-03-14 22:11:59,-8.011,-34.871,BRIGA,PRETA,HOMEM CIS,False,False,22.0,2025,3,MARÇO,14,SEXTA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-00187,CORDOARIA,34.0,2025-01-01 11:38:06,-8.059,-34.872,BRIGA,BRANCA,HOMEM CIS,False,False,11.0,2025,1,JANEIRO,1,QUARTA-FEIRA,1,False,11.0,MANHÃ,ADULTO
FC-00188,IPUTINGA,48.0,2025-09-15 10:51:07,-8.025,-34.894,DISPARO,NAO IDENTIFICADO,NAO IDENTIFICADO,False,False,10.0,2025,9,SETEMBRO,15,SEGUNDA-FEIRA,3,False,10.0,MANHÃ,ADULTO
FC-00189,SAN MARTIN,44.0,2024-10-22 21:11:39,-8.041,-34.884,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2024,10,OUTUBRO,22,TERÇA-FEIRA,4,False,21.0,NOITE,ADULTO
FC-00190,ESTACAO,17.0,2019-03-16 12:15:00,-8.059,-34.872,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,12.0,2019,3,MARÇO,16,SÁBADO,1,True,12.0,TARDE,ADOLESCENTE
FC-00191,SAN MARTIN,30.0,2023-05-21 13:15:03,-8.035,-34.877,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,13.0,2023,5,MAIO,21,DOMINGO,2,True,13.0,TARDE,ADULTO
FC-00192,IPUTINGA,27.0,2023-05-23 02:58:18,-8.026,-34.9,ROUBO,NAO IDENTIFICADO,HOMEM CIS,False,False,2.0,2023,5,MAIO,23,TERÇA-FEIRA,2,False,2.0,MADRUGADA,ADULTO
FC-00193,NOVA DESCOBERTA,32.0,2023-07-23 18:30:48,-8.013,-34.869,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2023,7,JULHO,23,DOMINGO,3,True,18.0,NOITE,ADULTO
FC-00194,CASA AMARELA,43.0,2024-09-15 17:23:04,-8.031,-34.861,DISPARO,PRETA,HOMEM CIS,False,False,17.0,2024,9,SETEMBRO,15,DOMINGO,3,True,17.0,TARDE,ADULTO
FC-00195,IBURA,37.0,2019-06-28 17:07:43,-8.075,-34.891,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,17.0,2019,6,JUNHO,28,SEXTA-FEIRA,2,False,17.0,TARDE,ADULTO
FC-00196,ALTO JOSE DO PINHO,35.0,2019-07-15 18:35:29,-8.021,-34.888,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,False,False,18.0,2019,7,JULHO,15,SEGUNDA-FEIRA,3,False,18.0,NOITE,ADULTO
FC-00197,AFLITOS,39.0,2023-01-14 13:04:34,-8.048,-34.872,TIRO,PARDA,HOMEM CIS,False,False,13.0,2023,1,JANEIRO,14,SÁBADO,1,True,13.0,TARDE,ADULTO
FC-00198,CURADO,23.0,2019-03-25 19:46:41,-8.069,-34.909,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,NAO IDENTIFICADO,False,False,19.0,2019,3,MARÇO,25,SEGUNDA-FEIRA,1,False,19.0,NOITE,ADULTO
FC-00199,ROSARINHO,42.0,2021-11-22 21:08:41,-8.042,-34.866,ROUBO,PARDA,HOMEM CIS,False,False,21.0,2021,11,NOVEMBRO,22,SEGUNDA-FEIRA,4,False,21.0,NOITE,ADULTO
FC-00200,VARZEA,18.0,2020-01-25 00:19:29,-8.036,-34.914,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,0.0,2020,1,JANEIRO,25,SÁBADO,1,True,0.0,MADRUGADA,ADULTO
FC-00201,ESTACAO,39.0,2019-04-24 21:02:51,-8.056,-34.868,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2019,4,ABRIL,24,QUARTA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00202,TOTOS,50.0,2019-01-15 19:45:55,-8.037,-34.859,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,MULHER CIS,True,False,19.0,2019,1,JANEIRO,15,TERÇA-FEIRA,1,False,19.0,NOITE,ADULTO
FC-00203,IBURA,20.0,2024-03-17 23:14:52,-8.086,-34.897,AMEACA,NAO IDENTIFICADO,HOMEM CIS,False,False,23.0,2024,3,MARÇO,17,DOMINGO,1,True,23.0,NOITE,ADULTO
FC-00204,IPUTINGA,47.0,2021-03-22 17:26:19,-8.026,-34.893,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,17.0,2021,3,MARÇO,22,SEGUNDA-FEIRA,1,False,17.0,TARDE,ADULTO
FC-00205,JAQUEIRA,35.0,2021-08-02 23:41:42,-8.041,-34.861,TIRO,BRANCA,MULHER CIS,False,False,23.0,2021,8,AGOSTO,2,SEGUNDA-FEIRA,3,False,23.0,NOITE,ADULTO
FC-00206,IPUTINGA,31.0,2024-08-08 21:19:54,-8.028,-34.891,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,21.0,2024,8,AGOSTO,8,QUINTA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-00207,SAN MARTIN,35.0,2022-07-08 09:21:41,-8.039,-34.88,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,9.0,2022,7,JULHO,8,SEXTA-FEIRA,3,False,9.0,MANHÃ,ADULTO
FC-00208,CAXANGA,35.0,2020-11-20 19:55:04,-8.019,-34.916,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,19.0,2020,11,NOVEMBRO,20,SEXTA-FEIRA,4,False,19.0,NOITE,ADULTO
FC-00209,BREJO DA GUARDEIRA,49.0,2025-05-01 06:12:47,-8.072,-34.903,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,6.0,2025,5,MAIO,1,QUINTA-FEIRA,2,False,6.0,MANHÃ,ADULTO
FC-00210,SAN MARTIN,28.0,2025-09-11 21:24:29,-8.04,-34.875,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,False,False,21.0,2025,9,SETEMBRO,11,QUINTA-FEIRA,3,False,21.0,NOITE,ADULTO
FC-00211,IPUTINGA,10.0,2024-12-16 21:20:58,-8.023,-34.893,DISPARO,PARDA,HOMEM CIS,False,False,21.0,2024,12,DEZEMBRO,16,SEGUNDA-FEIRA,4,False,21.0,NOITE,CRIANCA
FC-00212,ESTACAO,24.0,2020-10-19 20:18:09,-8.056,-34.876,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,20.0,2020,10,OUTUBRO,19,SEGUNDA-FEIRA,4,False,20.0,NOITE,ADULTO
FC-00213,CORDOARIA,43.0,2023-05-25 21:46:41,-8.058,-34.877,TIRO,NAO IDENTIFICADO,MULHER CIS,False,False,21.0,2023,5,MAIO,25,QUINTA-FEIRA,2,False,21.0,NOITE,ADULTO
FC-00214,VARZEA,14.0,2022-09-21 23:33:02,-8.036,-34.91,TIRO,NAO IDENTIFICADO,HOMEM CIS,False,False,23.0,2022,9,SETEMBRO,21,QUARTA-FEIRA,3,False,23.0,NOITE,ADOLESCENTE
FC-00215,JARDIM SAO PAULO,26.0,2024-04-03 20:00:13,-8.01,-34.856,DISPARO,PARDA,HOMEM CIS,False,False,20.0,2024,4,ABRIL,3,QUARTA-FEIRA,2,False,20.0,NOITE,ADULTO
FC-00216,IBURA,26.0,2023-01-01 18:26:00,-8.09,-34.892,ROUBO,BRANCA,HOMEM CIS,True,False,18.0,2023,1,JANEIRO,1,DOMINGO,1,True,18.0,NOITE,ADULTO
FC-00217,NOVA DESCOBERTA,25.0,2023-03-04 22:33:09,-8.013,-34.859,AMEACA,NAO IDENTIFICADO,NAO IDENTIFICADO,False,False,22.0,2023,3,MARÇO,4,SÁBADO,1,True,22.0,NOITE,ADULTO
FC-00218,ALTO JOSE DO PINHO,43.0,2021-07-15 18:44:14,-8.021,-34.888,DISPARO,NAO IDENTIFICADO,HOMEM CIS,False,False,18.0,2021,7,JULHO,15,QUINTA-FEIRA,3,False,18.0,NOITE,ADULTO
FC-00219,CAXANGA,60.0,2019-07-13 18:03:40,-8.025,-34.92,AMEACA,PARDA,HOMEM CIS,True,False,18.0,2019,7,JULHO,13,SÁBADO,3,True,18.0,NOITE,IDOSO
FC-00220,COHAB,31.0,2025-02-17 22:14:13,-8.064,-34.905,HOMICIDIO/TENTATIVA,PRETA,MULHER CIS,False,False,22.0,2025,2,FEVEREIRO,17,SEGUNDA-FEIRA,1,False,22.0,NOITE,ADULTO
FC-00221,CURADO,23.0,2025-09-19 19:11:59,-8.072,-34.91,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,False,False,19.0,2025,9,SETEMBRO,19,SEXTA-FEIRA,3,False,19.0,NOITE,ADULTO
FC-00222,JAQUEIRA,23.0,2021-02-10 04:15:36,-8.04,-34.868,TIRO,PARDA,HOMEM CIS,False,False,4.0,2021,2,FEVEREIRO,10,QUARTA-FEIRA,1,False,4.0,MADRUGADA,ADULTO
FC-00223,SANTO AMARO,26.0,2024-12-24 02:47:22,-8.053,-34.878,TIRO,NAO IDENTIFICADO,HOMEM CIS,True,False,2.0,2024,12,DEZEMBRO,24,TERÇA-FEIRA,4,False,2.0,MADRUGADA,ADULTO
FC-00224,NOVA DESCOBERTA,43.0,2023-06-01 19:50:28,-8.011,-34.871,TIRO,PRETA,HOMEM CIS,False,False,19.0,2023,6,JUNHO,1,QUINTA-FEIRA,2,False,19.0,NOITE,ADULTO
