id,neighborhood,age,data,latitude,longitude,main_reason,race,genre,address,police_action,hora_estimada,hora_valida,ano,mes,nome_mes,dia,dia_semana,trimestre,fim_semana,hora,periodo,ageGroup,fonte
FC-00086,VARZEA,24.0,2023-11-03 21:54:43,-8.031199,-34.917123,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"RUA 195, VARZEA - RECIFE/PE",False,False,21.0,2023,11,NOVEMBRO,3,SEXTA-FEIRA,4,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00087,JAQUEIRA,35.0,2022-10-03 07:43:58,-8.035676,-34.870781,DISPARO,PARDA,HOMEM CIS,"RUA 117, JAQUEIRA - RECIFE/PE",False,False,7.0,2022,10,OUTUBRO,3,SEGUNDA-FEIRA,4,False,7.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00088,ESPINHEIRO,29.0,2025-08-06 20:57:01,-8.051724,-34.871073,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 408, ESPINHEIRO - RECIFE/PE",True,False,20.0,2025,8,AGOSTO,6,QUARTA-FEIRA,3,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00089,IBURA,26.0,2021-11-26 04:11:05,-8.085743,-34.887103,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 196, IBURA - RECIFE/PE",False,False,4.0,2021,11,NOVEMBRO,26,SEXTA-FEIRA,4,False,4.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00090,VASCO DA GAMA,12.0,2022-05-15 09:00:57,-8.05632,-34.879608,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"RUA 462, VASCO DA GAMA - RECIFE/PE",False,False,9.0,2022,5,MAIO,15,DOMINGO,2,True,9.0,MANHÃ,CRIANCA,FOGO_CRUZADO
FC-00091,IPUTINGA,47.0,2025-05-21 23:44:16,-8.032308,-34.889511,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"RUA 155, IPUTINGA - RECIFE/PE",False,False,23.0,2025,5,MAIO,21,QUARTA-FEIRA,2,False,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00092,VARZEA,30.0,2023-10-10 23:18:01,-8.037945,-34.913614,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 338, VARZEA - RECIFE/PE",False,False,23.0,2023,10,OUTUBRO,10,TERÇA-FEIRA,4,False,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00093,CORDOARIA,32.0,2025-10-24 17:57:57,-8.059801,-34.872791,AMEACA,PARDA,HOMEM CIS,"RUA 410, CORDOARIA - RECIFE/PE",False,False,17.0,2025,10,OUTUBRO,24,SEXTA-FEIRA,4,False,17.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00094,NOVA DESCOBERTA,25.0,2020-12-25 19:53:08,-8.014659,-34.863014,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 463, NOVA DESCOBERTA - RECIFE/PE",False,False,19.0,2020,12,DEZEMBRO,25,SEXTA-FEIRA,4,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00095,VASCO DA GAMA,49.0,2021-03-03 22:20:47,-8.058713,-34.873601,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 103, VASCO DA GAMA - RECIFE/PE",False,False,22.0,2021,3,MARÇO,3,QUARTA-FEIRA,1,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00096,COHAB,10.0,2025-03-09 22:30:51,-8.065455,-34.903235,DISPARO,BRANCA,HOMEM CIS,"RUA 446, COHAB - RECIFE/PE",False,False,22.0,2025,3,MARÇO,9,DOMINGO,1,True,22.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00097,IPUTINGA,33.0,2025-11-24 20:25:54,-8.029868,-34.893624,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"RUA 188, IPUTINGA - RECIFE/PE",False,False,20.0,2025,11,NOVEMBRO,24,SEGUNDA-FEIRA,4,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00098,COHAB,24.0,2021-12-22 10:24:52,-8.066768,-34.902451,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 191, COHAB - RECIFE/PE",False,False,10.0,2021,12,DEZEMBRO,22,QUARTA-FEIRA,4,False,10.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00099,COHAB,34.0,2022-10-08 19:40:52,-8.067079,-34.902301,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"RUA 359, COHAB - RECIFE/PE",False,False,19.0,2022,10,OUTUBRO,8,SÁBADO,4,True,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00100,IPUTINGA,33.0,2021-08-04 02:56:34,-8.025561,-34.891111,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"RUA 233, IPUTINGA - RECIFE/PE",False,False,2.0,2021,8,AGOSTO,4,QUARTA-FEIRA,3,False,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00101,CORDOARIA,20.0,2023-12-05 22:41:06,-8.059681,-34.870758,DISPARO,PRETA,MULHER CIS,"RUA 316, CORDOARIA - RECIFE/PE",False,False,22.0,2023,12,DEZEMBRO,5,TERÇA-FEIRA,4,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00102,ESTACAO,40.0,2022-04-28 14:43:23,-8.053063,-34.870648,DISPARO,NAO IDENTIFICADO,MULHER CIS,"RUA 331, ESTACAO - RECIFE/PE",False,False,14.0,2022,4,ABRIL,28,QUINTA-FEIRA,2,False,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00103,CORDOARIA,45.0,2024-08-03 20:41:40,-8.059775,-34.871359,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 11, CORDOARIA - RECIFE/PE",False,False,20.0,2024,8,AGOSTO,3,SÁBADO,3,True,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00104,IBURA,27.0,2020-09-07 18:52:55,-8.082653,-34.888704,AMEACA,AMARELA,HOMEM CIS,"RUA 397, IBURA - RECIFE/PE",False,False,18.0,2020,9,SETEMBRO,7,SEGUNDA-FEIRA,3,False,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00105,VARZEA,43.0,2019-03-18 09:11:07,-8.032559,-34.911084,ROUBO,NAO IDENTIFICADO,MULHER CIS,"RUA 14, VARZEA - RECIFE/PE",False,False,9.0,2019,3,MARÇO,18,SEGUNDA-FEIRA,1,False,9.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00106,COHAB,30.0,2018-05-02 03:26:33,-8.062954,-34.905931,DISPARO,PARDA,HOMEM CIS,"RUA 33, COHAB - RECIFE/PE",False,False,3.0,2018,5,MAIO,2,QUARTA-FEIRA,2,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00107,SAN MARTIN,33.0,2022-10-02 20:58:55,-8.04039,-34.877709,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 155, SAN MARTIN - RECIFE/PE",False,False,20.0,2022,10,OUTUBRO,2,DOMINGO,4,True,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00108,SAN MARTIN,40.0,2021-11-04 17:58:28,-8.042455,-34.871723,DISPARO,NAO IDENTIFICADO,MULHER CIS,"RUA 42, SAN MARTIN - RECIFE/PE",False,False,17.0,2021,11,NOVEMBRO,4,QUINTA-FEIRA,4,False,17.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00109,IPUTINGA,17.0,2023-12-11 14:38:33,-8.031643,-34.889526,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 259, IPUTINGA - RECIFE/PE",False,False,14.0,2023,12,DEZEMBRO,11,SEGUNDA-FEIRA,4,False,14.0,TARDE,ADOLESCENTE,FOGO_CRUZADO
FC-00110,BREJO DA GUARDEIRA,39.0,2023-09-24 21:27:28,-8.068128,-34.898115,ROUBO,PRETA,HOMEM CIS,"RUA 212, BREJO DA GUARDEIRA - RECIFE/PE",False,False,21.0,2023,9,SETEMBRO,24,DOMINGO,3,True,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00111,IPUTINGA,29.0,2021-11-09 14:09:43,-8.030692,-34.892773,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 35, IPUTINGA - RECIFE/PE",False,False,14.0,2021,11,NOVEMBRO,9,TERÇA-FEIRA,4,False,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00112,COHAB,21.0,2021-03-18 01:35:35,-8.062075,-34.905441,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 63, COHAB - RECIFE/PE",False,False,1.0,2021,3,MARÇO,18,QUINTA-FEIRA,1,False,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00113,ESTACAO,20.0,2025-01-10 19:22:06,-8.053964,-34.869761,DISPARO,BRANCA,MULHER CIS,"RUA 109, ESTACAO - RECIFE/PE",False,False,19.0,2025,1,JANEIRO,10,SEXTA-FEIRA,1,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00114,VARZEA,23.0,2022-02-25 10:14:51,-8.037467,-34.914269,DISPARO,PARDA,HOMEM CIS,"RUA 288, VARZEA - RECIFE/PE",False,False,10.0,2022,2,FEVEREIRO,25,SEXTA-FEIRA,1,False,10.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00115,GRACO,32.0,2018-11-27 20:01:11,-8.044521,-34.871413,TIRO,PRETA,HOMEM CIS,"RUA 391, GRACO - RECIFE/PE",False,False,20.0,2018,11,NOVEMBRO,27,TERÇA-FEIRA,4,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00116,IPUTINGA,32.0,2022-07-03 03:40:01,-8.032344,-34.897222,ROUBO,NAO IDENTIFICADO,HOMEM CIS,"RUA 272, IPUTINGA - RECIFE/PE",False,False,3.0,2022,7,JULHO,3,DOMINGO,3,True,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00117,VARZEA,21.0,2024-10-20 02:03:09,-8.03564,-34.914067,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 317, VARZEA - RECIFE/PE",False,False,2.0,2024,10,OUTUBRO,20,DOMINGO,4,True,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00118,IBURA,47.0,2023-07-09 06:32:07,-8.079427,-34.89248,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 57, IBURA - RECIFE/PE",False,False,6.0,2023,7,JULHO,9,DOMINGO,3,True,6.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00119,IPUTINGA,29.0,2018-07-20 01:13:19,-8.031008,-34.893056,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 393, IPUTINGA - RECIFE/PE",False,False,1.0,2018,7,JULHO,20,SEXTA-FEIRA,3,False,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00120,VARZEA,26.0,2024-03-05 14:45:14,-8.034032,-34.917482,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 427, VARZEA - RECIFE/PE",False,False,14.0,2024,3,MARÇO,5,TERÇA-FEIRA,1,False,14.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00121,SANTO AMARO,36.0,2022-08-03 21:36:27,-8.053402,-34.870326,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 364, SANTO AMARO - RECIFE/PE",False,False,21.0,2022,8,AGOSTO,3,QUARTA-FEIRA,3,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00122,VASCO DA GAMA,34.0,2019-10-15 21:58:23,-8.05293,-34.881204,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"RUA 433, VASCO DA GAMA - RECIFE/PE",False,False,21.0,2019,10,OUTUBRO,15,TERÇA-FEIRA,4,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00123,COHAB,32.0,2025-12-11 06:49:10,-8.064962,-34.904707,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 325, COHAB - RECIFE/PE",False,False,6.0,2025,12,DEZEMBRO,11,QUINTA-FEIRA,4,False,6.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00124,COHAB,20.0,2024-11-27 03:06:09,-8.064926,-34.903506,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"RUA 89, COHAB - RECIFE/PE",False,False,3.0,2024,11,NOVEMBRO,27,QUARTA-FEIRA,4,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00125,BREJO DA GUARDEIRA,47.0,2024-08-15 21:48:37,-8.067122,-34.89354,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 474, BREJO DA GUARDEIRA - RECIFE/PE",False,False,21.0,2024,8,AGOSTO,15,QUINTA-FEIRA,3,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00126,CURADO,20.0,2025-06-05 15:30:28,-8.067383,-34.90945,HOMICIDIO/TENTATIVA,AMARELA,HOMEM CIS,"RUA 408, CURADO - RECIFE/PE",False,False,15.0,2025,6,JUNHO,5,QUINTA-FEIRA,2,False,15.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00127,NOVA DESCOBERTA,56.0,2022-01-12 21:04:41,-8.017425,-34.867519,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 438, NOVA DESCOBERTA - RECIFE/PE",False,False,21.0,2022,1,JANEIRO,12,QUARTA-FEIRA,1,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00128,COHAB,22.0,2025-12-02 16:51:36,-8.071372,-34.906577,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 165, COHAB - RECIFE/PE",False,False,16.0,2025,12,DEZEMBRO,2,TERÇA-FEIRA,4,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00129,BREJO DA GUARDEIRA,20.0,2024-06-23 02:41:11,-8.069549,-34.898975,DISPARO,BRANCA,HOMEM CIS,"RUA 363, BREJO DA GUARDEIRA - RECIFE/PE",True,False,2.0,2024,6,JUNHO,23,DOMINGO,2,True,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00130,SAN MARTIN,52.0,2021-05-13 15:21:43,-8.037149,-34.879731,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 405, SAN MARTIN - RECIFE/PE",False,False,15.0,2021,5,MAIO,13,QUINTA-FEIRA,2,False,15.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00131,VASCO DA GAMA,19.0,2021-05-24 21:58:38,-8.053524,-34.883961,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 171, VASCO DA GAMA - RECIFE/PE",False,False,21.0,2021,5,MAIO,24,SEGUNDA-FEIRA,2,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00132,COHAB,51.0,2023-11-13 03:45:05,-8.061462,-34.906408,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"RUA 193, COHAB - RECIFE/PE",False,False,3.0,2023,11,NOVEMBRO,13,SEGUNDA-FEIRA,4,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00133,VASCO DA GAMA,10.0,2025-11-17 02:42:27,-8.050938,-34.880344,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 10, VASCO DA GAMA - RECIFE/PE",False,False,2.0,2025,11,NOVEMBRO,17,SEGUNDA-FEIRA,4,False,2.0,MADRUGADA,CRIANCA,FOGO_CRUZADO
FC-00134,CORDOARIA,44.0,2022-04-05 03:18:54,-8.062783,-34.874798,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"RUA 260, CORDOARIA - RECIFE/PE",False,False,3.0,2022,4,ABRIL,5,TERÇA-FEIRA,2,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00135,TOTOS,32.0,2021-10-05 19:09:10,-8.037859,-34.86635,HOMICIDIO/TENTATIVA,PARDA,MULHER CIS,"RUA 355, TOTOS - RECIFE/PE",False,False,19.0,2021,10,OUTUBRO,5,TERÇA-FEIRA,4,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00136,TOTOS,37.0,2021-11-24 07:28:39,-8.041203,-34.865427,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 384, TOTOS - RECIFE/PE",False,False,7.0,2021,11,NOVEMBRO,24,QUARTA-FEIRA,4,False,7.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00137,POCO DA PANELA,31.0,2024-04-12 20:36:28,-8.033457,-34.859865,BRIGA,NAO IDENTIFICADO,HOMEM CIS,"RUA 145, POCO DA PANELA - RECIFE/PE",False,False,20.0,2024,4,ABRIL,12,SEXTA-FEIRA,2,False,20.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00138,TOTOS,16.0,2020-10-05 21:03:41,-8.042602,-34.861167,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 191, TOTOS - RECIFE/PE",False,False,21.0,2020,10,OUTUBRO,5,SEGUNDA-FEIRA,4,False,21.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-00139,MANGABEIRA,33.0,2020-03-09 16:32:09,-8.012245,-34.865347,ROUBO,PARDA,HOMEM CIS,"RUA 47, MANGABEIRA - RECIFE/PE",False,False,16.0,2020,3,MARÇO,9,SEGUNDA-FEIRA,1,False,16.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00140,JAQUEIRA,31.0,2018-01-13 17:15:24,-8.034462,-34.867797,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 192, JAQUEIRA - RECIFE/PE",False,False,17.0,2018,1,JANEIRO,13,SÁBADO,1,True,17.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00141,NOVA DESCOBERTA,54.0,2021-03-05 01:58:53,-8.009734,-34.865747,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 426, NOVA DESCOBERTA - RECIFE/PE",False,False,1.0,2021,3,MARÇO,5,SEXTA-FEIRA,1,False,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00142,VARZEA,41.0,2018-05-07 21:35:46,-8.033064,-34.910894,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 217, VARZEA - RECIFE/PE",False,False,21.0,2018,5,MAIO,7,SEGUNDA-FEIRA,2,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00143,COHAB,18.0,2021-10-15 01:53:57,-8.062942,-34.901825,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 275, COHAB - RECIFE/PE",False,False,1.0,2021,10,OUTUBRO,15,SEXTA-FEIRA,4,False,1.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00144,IBURA,10.0,2021-10-12 08:26:11,-8.08555,-34.898118,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 44, IBURA - RECIFE/PE",False,False,8.0,2021,10,OUTUBRO,12,TERÇA-FEIRA,4,False,8.0,MANHÃ,CRIANCA,FOGO_CRUZADO
FC-00145,ALTO JOSE DO PINHO,26.0,2024-09-18 00:55:30,-8.017847,-34.880493,DISPARO,BRANCA,HOMEM CIS,"RUA 199, ALTO JOSE DO PINHO - RECIFE/PE",True,False,0.0,2024,9,SETEMBRO,18,QUARTA-FEIRA,3,False,0.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00146,GRACO,30.0,2021-12-22 19:49:37,-8.038114,-34.87414,AMEACA,NAO IDENTIFICADO,HOMEM CIS,"RUA 171, GRACO - RECIFE/PE",False,False,19.0,2021,12,DEZEMBRO,22,QUARTA-FEIRA,4,False,19.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00147,COHAB,10.0,2024-11-15 23:30:40,-8.065167,-34.903848,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 70, COHAB - RECIFE/PE",False,False,23.0,2024,11,NOVEMBRO,15,SEXTA-FEIRA,4,False,23.0,NOITE,CRIANCA,FOGO_CRUZADO
FC-00148,IBURA,29.0,2018-04-02 12:19:32,-8.088202,-34.892267,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 418, IBURA - RECIFE/PE",False,False,12.0,2018,4,ABRIL,2,SEGUNDA-FEIRA,2,False,12.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00149,MANGABEIRA,14.0,2021-01-28 19:17:07,-8.007991,-34.8689,HOMICIDIO/TENTATIVA,PARDA,HOMEM CIS,"RUA 224, MANGABEIRA - RECIFE/PE",False,False,19.0,2021,1,JANEIRO,28,QUINTA-FEIRA,1,False,19.0,NOITE,ADOLESCENTE,FOGO_CRUZADO
FC-00150,CURADO,18.0,2025-08-23 17:59:51,-8.071542,-34.913178,DISPARO,PARDA,HOMEM CIS,"RUA 411, CURADO - RECIFE/PE",False,False,17.0,2025,8,AGOSTO,23,SÁBADO,3,True,17.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00151,COHAB,29.0,2020-05-11 02:20:42,-8.062135,-34.907957,OUTRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 229, COHAB - RECIFE/PE",False,False,2.0,2020,5,MAIO,11,SEGUNDA-FEIRA,2,False,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00152,BREJO DA GUARDEIRA,36.0,2018-06-20 23:17:40,-8.071591,-34.902379,DISPARO,PRETA,HOMEM CIS,"RUA 486, BREJO DA GUARDEIRA - RECIFE/PE",False,False,23.0,2018,6,JUNHO,20,QUARTA-FEIRA,2,False,23.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00153,IBURA,28.0,2024-03-01 03:38:43,-8.085106,-34.893661,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 18, IBURA - RECIFE/PE",False,False,3.0,2024,3,MARÇO,1,SEXTA-FEIRA,1,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00154,COHAB,15.0,2025-01-20 03:28:23,-8.059106,-34.904894,DISPARO,PRETA,HOMEM CIS,"RUA 391, COHAB - RECIFE/PE",False,False,3.0,2025,1,JANEIRO,20,SEGUNDA-FEIRA,1,False,3.0,MADRUGADA,ADOLESCENTE,FOGO_CRUZADO
FC-00155,COHAB,21.0,2020-02-01 21:31:33,-8.064358,-34.905337,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 288, COHAB - RECIFE/PE",False,False,21.0,2020,2,FEVEREIRO,1,SÁBADO,1,True,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00156,COHAB,27.0,2023-12-16 05:08:54,-8.063157,-34.902727,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 89, COHAB - RECIFE/PE",False,False,5.0,2023,12,DEZEMBRO,16,SÁBADO,4,True,5.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00157,CURADO,23.0,2024-06-22 13:04:35,-8.071727,-34.910825,TIRO,NAO IDENTIFICADO,HOMEM CIS,"RUA 457, CURADO - RECIFE/PE",False,False,13.0,2024,6,JUNHO,22,SÁBADO,2,True,13.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00158,IPUTINGA,10.0,2019-06-17 06:12:50,-8.032546,-34.888899,TIRO,PRETA,HOMEM CIS,"RUA 405, IPUTINGA - RECIFE/PE",False,False,6.0,2019,6,JUNHO,17,SEGUNDA-FEIRA,2,False,6.0,MANHÃ,CRIANCA,FOGO_CRUZADO
FC-00159,ALTO JOSE DO PINHO,49.0,2025-03-20 22:04:19,-8.020747,-34.88327,DISPARO,PRETA,HOMEM CIS,"RUA 368, ALTO JOSE DO PINHO - RECIFE/PE",False,False,22.0,2025,3,MARÇO,20,QUINTA-FEIRA,1,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00160,AFLITOS,33.0,2018-06-21 02:29:43,-8.035763,-34.868641,AMEACA,PARDA,HOMEM CIS,"RUA 66, AFLITOS - RECIFE/PE",False,False,2.0,2018,6,JUNHO,21,QUINTA-FEIRA,2,False,2.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00161,CURADO,28.0,2025-07-17 22:03:53,-8.072867,-34.914819,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 79, CURADO - RECIFE/PE",False,False,22.0,2025,7,JULHO,17,QUINTA-FEIRA,3,False,22.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00162,IPUTINGA,32.0,2025-09-10 21:16:12,-8.030269,-34.897267,HOMICIDIO/TENTATIVA,BRANCA,HOMEM CIS,"RUA 283, IPUTINGA - RECIFE/PE",False,False,21.0,2025,9,SETEMBRO,10,QUARTA-FEIRA,3,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00163,NOVA DESCOBERTA,22.0,2023-10-19 03:42:39,-8.018245,-34.859939,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 310, NOVA DESCOBERTA - RECIFE/PE",False,False,3.0,2023,10,OUTUBRO,19,QUINTA-FEIRA,4,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00164,IPUTINGA,44.0,2019-11-25 18:41:13,-8.028024,-34.88856,ROUBO,NAO IDENTIFICADO,MULHER CIS,"RUA 214, IPUTINGA - RECIFE/PE",False,False,18.0,2019,11,NOVEMBRO,25,SEGUNDA-FEIRA,4,False,18.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00165,BREJO DA GUARDEIRA,30.0,2023-05-16 08:51:43,-8.072584,-34.895431,DISPARO,PARDA,HOMEM CIS,"RUA 233, BREJO DA GUARDEIRA - RECIFE/PE",False,False,8.0,2023,5,MAIO,16,TERÇA-FEIRA,2,False,8.0,MANHÃ,ADULTO,FOGO_CRUZADO
FC-00166,COHAB,36.0,2020-10-05 12:45:20,-8.068112,-34.905571,DISPARO,NAO IDENTIFICADO,HOMEM CIS,"RUA 441, COHAB - RECIFE/PE",False,False,12.0,2020,10,OUTUBRO,5,SEGUNDA-FEIRA,4,False,12.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00167,IPUTINGA,19.0,2019-04-15 03:28:15,-8.032148,-34.890221,DISPARO,PARDA,HOMEM CIS,"RUA 26, IPUTINGA - RECIFE/PE",False,False,3.0,2019,4,ABRIL,15,SEGUNDA-FEIRA,2,False,3.0,MADRUGADA,ADULTO,FOGO_CRUZADO
FC-00168,IPUTINGA,52.0,2025-03-27 12:36:46,-8.032196,-34.891311,HOMICIDIO/TENTATIVA,PRETA,HOMEM CIS,"RUA 391, IPUTINGA - RECIFE/PE",False,False,12.0,2025,3,MARÇO,27,QUINTA-FEIRA,1,False,12.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00169,VARZEA,21.0,2022-02-13 17:15:13,-8.036461,-34.916777,ROUBO,NAO IDENTIFICADO,NAO IDENTIFICADO,"RUA 25, VARZEA - RECIFE/PE",False,False,17.0,2022,2,FEVEREIRO,13,DOMINGO,1,True,17.0,TARDE,ADULTO,FOGO_CRUZADO
FC-00170,IBURA,19.0,2022-09-01 21:27:08,-8.081854,-34.894493,TIRO,PARDA,HOMEM CIS,"RUA 373, IBURA - RECIFE/PE",False,False,21.0,2022,9,SETEMBRO,1,QUINTA-FEIRA,3,False,21.0,NOITE,ADULTO,FOGO_CRUZADO
FC-00171,CORDOARIA,33.0,2022-06-18 11:24:32,-8.058151,-34.873717,HOMICIDIO/TENTATIVA,NAO IDENTIFICADO,HOMEM CIS,"RUA 282, CORDOARIA - RECIFE/PE",False,False,11.0,2022,6,JUNHO,18,SÁBADO,2,True,11.0,MANHÃ,ADULTO,FOGO_CRUZADO
